ReviewID,ProductID,CustomerID,Rating,ReviewText,ReviewDate,datasource
REV-000830,PROD-A-00144,CUST-A-01000,3,"Not as described, very disappointed.",2025-07-26,store-a
REV-000831,PROD-A-00230,CUST-A-00477,1,"Not as described, very disappointed.",2024-12-12,store-a
REV-000832,PROD-A-00163,CUST-A-00352,3,"Excellent value for money, highly recommend!",2024-07-13,store-a
REV-000833,PROD-A-00202,CUST-A-00043,5,"Would not recommend, poor build quality.",2024-02-15,store-a
REV-000834,PROD-A-00406,CUST-A-00640,5,"Okay for the price, gets the job done.",2025-08-06,store-a
REV-000835,PROD-A-00366,CUST-A-01026,4,Decent product for everyday use.,2024-06-10,store-a
REV-000836,PROD-A-00051,CUST-A-01986,2,"Perfect gift, the recipient loved it!",2025-05-04,store-a
REV-000837,PROD-A-00420,CUST-A-00136,1,"Not as described, very disappointed.",2025-07-08,store-a
REV-000838,PROD-A-00239,CUST-A-00214,1,"Broke after two weeks, terrible quality.",2025-09-18,store-a
REV-000839,PB-00359,CB-00424,5,Absolutely love it! Will buy again.,2025-05-18,store-b
REV-000840,PB-00046,CB-00542,4,Quality could be better for the price.,2025-11-11,store-b
REV-000841,PROD-A-00089,CUST-A-00953,3,Decent product for everyday use.,2024-05-23,store-a
REV-000842,PB-00221,CB-00642,3,Good but shipping was too slow.,2024-04-15,store-b
REV-000843,PROD-A-00116,CUST-A-01999,1,"Perfect gift, the recipient loved it!",2025-11-23,store-a
REV-000844,PROD-A-00004,CUST-A-01891,3,Decent product for everyday use.,2024-06-10,store-a
REV-000845,PROD-A-00070,CUST-A-01179,2,"Broke after two weeks, terrible quality.",2025-08-06,store-a
REV-000846,PROD-A-00358,CUST-A-00138,4,"Broke after two weeks, terrible quality.",2024-05-26,store-a
REV-000847,PB-00215,CB-01379,2,"Perfect gift, the recipient loved it!",2025-07-22,store-b
REV-000848,PROD-A-00355,CUST-A-00744,2,"Not as described, very disappointed.",2024-12-27,store-a
REV-000849,PB-00152,CB-00837,4,"Not as described, very disappointed.",2025-11-19,store-b
REV-000850,PROD-A-00150,CUST-A-00020,3,Good but shipping was too slow.,2025-08-17,store-a
REV-000851,PROD-A-00012,CUST-A-01095,4,"Excellent value for money, highly recommend!",2024-05-14,store-a
REV-000852,PROD-A-00387,CUST-A-01030,1,Decent product for everyday use.,2024-07-17,store-a
REV-000853,PROD-A-00247,CUST-A-01662,4,"Excellent value for money, highly recommend!",2024-03-30,store-a
REV-000854,PB-00275,CB-00046,3,Exceeded my expectations in every way.,2025-02-26,store-b
REV-000855,PB-00180,CB-01464,4,"Perfect gift, the recipient loved it!",2025-08-12,store-b
REV-000856,PROD-A-00043,CUST-A-00149,4,"Okay for the price, gets the job done.",2025-06-23,store-a
REV-000857,PROD-A-00195,CUST-A-00760,2,Good but shipping was too slow.,2025-08-01,store-a
REV-000858,PROD-A-00239,CUST-A-01264,4,"Average product, nothing special.",2024-06-30,store-a
REV-000859,PROD-A-00422,CUST-A-01506,3,Arrived on time and works perfectly.,2025-07-21,store-a
REV-000860,PB-00139,CB-00017,5,Best purchase I've made this year!,2024-06-12,store-b
REV-000861,PB-00138,CB-00085,3,"Not as described, very disappointed.",2025-05-30,store-b
REV-000862,PROD-A-00146,CUST-A-01905,5,"Not as described, very disappointed.",2024-08-07,store-a
REV-000863,PB-00127,CB-00135,1,Decent product for everyday use.,2025-09-27,store-b
REV-000864,PB-00102,CB-01024,4,Best purchase I've made this year!,2025-12-18,store-b
REV-000865,PROD-A-00481,CUST-A-01210,4,"Okay for the price, gets the job done.",2024-09-03,store-a
REV-000866,PROD-A-00082,CUST-A-00647,1,"Not as described, very disappointed.",2025-06-04,store-a
REV-000867,PROD-A-00072,CUST-A-01149,3,Good but shipping was too slow.,2025-02-08,store-a
REV-000868,PB-00134,CB-00353,3,Best purchase I've made this year!,2025-09-24,store-b
REV-000869,PB-00240,CB-01241,3,Arrived on time and works perfectly.,2025-01-09,store-b
REV-000870,PB-00332,CB-01201,5,"Perfect gift, the recipient loved it!",2024-11-26,store-b
REV-000871,PB-00264,CB-00531,2,Quality could be better for the price.,2024-02-24,store-b
REV-000872,PB-00239,CB-00758,3,"Would not recommend, poor build quality.",2025-02-26,store-b
REV-000873,PROD-A-00420,CUST-A-01030,3,"Would not recommend, poor build quality.",2025-07-13,store-a
REV-000874,PROD-A-00372,CUST-A-00516,3,"Not as described, very disappointed.",2024-02-10,store-a
REV-000875,PROD-A-00172,CUST-A-00881,2,Exceeded my expectations in every way.,2024-08-10,store-a
REV-000876,PB-00208,CB-00011,2,Exceeded my expectations in every way.,2025-10-08,store-b
REV-000877,PROD-A-00416,CUST-A-01186,5,"Average product, nothing special.",2024-12-04,store-a
REV-000878,PROD-A-00195,CUST-A-00582,5,"Great product, exactly what I needed!",2024-04-16,store-a
REV-000879,PROD-A-00400,CUST-A-01848,1,Exceeded my expectations in every way.,2025-04-22,store-a
REV-000880,PROD-A-00057,CUST-A-01930,1,"Perfect gift, the recipient loved it!",2025-10-01,store-a
REV-000881,PROD-A-00477,CUST-A-00287,3,"Not as described, very disappointed.",2025-08-24,store-a
REV-000882,PROD-A-00204,CUST-A-01374,4,"Would not recommend, poor build quality.",2024-03-25,store-a
REV-000883,PB-00060,CB-01023,1,"Not as described, very disappointed.",2024-06-01,store-b
REV-000884,PROD-A-00016,CUST-A-00925,5,"Average product, nothing special.",2025-10-21,store-a
REV-000885,PROD-A-00128,CUST-A-01346,5,"Average product, nothing special.",2025-09-10,store-a
REV-000886,PROD-A-00125,CUST-A-01843,5,"Average product, nothing special.",2024-05-21,store-a
REV-000887,PB-00153,CB-00591,3,"Okay for the price, gets the job done.",2025-03-22,store-b
REV-000888,PROD-A-00219,CUST-A-01730,2,"Excellent value for money, highly recommend!",2025-09-10,store-a
REV-000889,PROD-A-00125,CUST-A-00398,2,"Broke after two weeks, terrible quality.",2025-08-09,store-a
REV-000890,PROD-A-00207,CUST-A-01320,3,Best purchase I've made this year!,2025-06-11,store-a
REV-000891,PB-00321,CB-00699,4,Best purchase I've made this year!,2024-07-19,store-b
REV-000892,PROD-A-00266,CUST-A-00766,5,"Not as described, very disappointed.",2024-03-18,store-a
REV-000893,PROD-A-00482,CUST-A-00387,2,"Would not recommend, poor build quality.",2024-07-17,store-a
REV-000894,PROD-A-00496,CUST-A-00421,1,"Would not recommend, poor build quality.",2024-01-16,store-a
REV-000895,PROD-A-00190,CUST-A-00961,5,Absolutely love it! Will buy again.,2024-07-08,store-a
REV-000896,PROD-A-00406,CUST-A-01878,5,Decent product for everyday use.,2025-06-13,store-a
REV-000897,PROD-A-00300,CUST-A-01327,3,"Average product, nothing special.",2024-08-18,store-a
REV-000898,PROD-A-00417,CUST-A-01328,2,Exceeded my expectations in every way.,2025-02-09,store-a
REV-000899,PROD-A-00456,CUST-A-01244,2,"Great product, exactly what I needed!",2024-11-18,store-a
REV-000900,PROD-A-00247,CUST-A-00851,5,"Average product, nothing special.",2024-03-11,store-a
REV-000901,PROD-A-00220,CUST-A-01254,4,Exceeded my expectations in every way.,2024-10-09,store-a
REV-000902,PB-00103,CB-00031,3,Quality could be better for the price.,2024-09-28,store-b
REV-000903,PROD-A-00364,CUST-A-01711,2,"Okay for the price, gets the job done.",2024-09-29,store-a
REV-000904,PB-00023,CB-00002,1,Exceeded my expectations in every way.,2024-01-20,store-b
REV-000905,PROD-A-00091,CUST-A-00475,5,"Great product, exactly what I needed!",2024-09-20,store-a
REV-000906,PROD-A-00121,CUST-A-00627,4,Decent product for everyday use.,2025-05-29,store-a
REV-000907,PROD-A-00381,CUST-A-00650,1,"Would not recommend, poor build quality.",2024-12-10,store-a
REV-000908,PROD-A-00231,CUST-A-00229,5,"Average product, nothing special.",2025-06-18,store-a
REV-000909,PROD-A-00073,CUST-A-01074,5,Quality could be better for the price.,2024-12-19,store-a
REV-000910,PB-00396,CB-00808,2,Absolutely love it! Will buy again.,2024-09-26,store-b
REV-000911,PROD-A-00017,CUST-A-00285,4,"Broke after two weeks, terrible quality.",2024-08-13,store-a
REV-000912,PB-00328,CB-00459,5,"Great product, exactly what I needed!",2024-11-03,store-b
REV-000913,PB-00292,CB-00433,3,"Perfect gift, the recipient loved it!",2024-06-03,store-b
REV-000914,PB-00004,CB-00356,3,Absolutely love it! Will buy again.,2025-11-22,store-b
REV-000915,PB-00299,CB-01284,4,"Great product, exactly what I needed!",2025-09-11,store-b
REV-000916,PROD-A-00311,CUST-A-00773,3,"Average product, nothing special.",2024-06-13,store-a
REV-000917,PROD-A-00067,CUST-A-01191,2,"Average product, nothing special.",2024-05-17,store-a
REV-000918,PROD-A-00015,CUST-A-01278,1,"Would not recommend, poor build quality.",2024-10-18,store-a
REV-000919,PROD-A-00440,CUST-A-00467,5,Best purchase I've made this year!,2025-05-28,store-a
REV-000920,PROD-A-00223,CUST-A-01483,5,Exceeded my expectations in every way.,2025-07-30,store-a
REV-000921,PB-00320,CB-00281,1,Absolutely love it! Will buy again.,2025-07-14,store-b
REV-000922,PROD-A-00356,CUST-A-00459,5,"Broke after two weeks, terrible quality.",2024-08-09,store-a
REV-000923,PROD-A-00490,CUST-A-00477,5,"Would not recommend, poor build quality.",2024-04-28,store-a
REV-000924,PROD-A-00365,CUST-A-00917,2,"Excellent value for money, highly recommend!",2025-10-11,store-a
REV-000925,PROD-A-00478,CUST-A-01807,2,"Okay for the price, gets the job done.",2025-09-11,store-a
REV-000926,PROD-A-00118,CUST-A-01671,2,"Broke after two weeks, terrible quality.",2025-08-21,store-a
REV-000927,PROD-A-00170,CUST-A-01239,1,Best purchase I've made this year!,2025-10-28,store-a
REV-000928,PROD-A-00481,CUST-A-00866,3,Good but shipping was too slow.,2025-04-18,store-a
REV-000929,PROD-A-00113,CUST-A-01417,4,"Would not recommend, poor build quality.",2024-11-29,store-a
REV-000930,PROD-A-00466,CUST-A-01715,1,Arrived on time and works perfectly.,2024-05-24,store-a
REV-000931,PB-00010,CB-00638,4,"Would not recommend, poor build quality.",2024-05-15,store-b
REV-000932,PB-00352,CB-00898,1,Good but shipping was too slow.,2025-11-25,store-b
REV-000933,PROD-A-00150,CUST-A-01859,1,"Excellent value for money, highly recommend!",2024-12-30,store-a
REV-000934,PROD-A-00009,CUST-A-00164,3,Quality could be better for the price.,2024-08-18,store-a
REV-000935,PROD-A-00111,CUST-A-00859,4,"Excellent value for money, highly recommend!",2025-05-27,store-a
REV-000936,PB-00369,CB-01408,2,"Okay for the price, gets the job done.",2025-01-01,store-b
REV-000937,PROD-A-00458,CUST-A-01094,2,"Average product, nothing special.",2025-07-24,store-a
REV-000938,PROD-A-00107,CUST-A-01768,1,"Perfect gift, the recipient loved it!",2025-02-25,store-a
REV-000939,PROD-A-00330,CUST-A-00266,4,"Perfect gift, the recipient loved it!",2025-03-05,store-a
REV-000940,PROD-A-00468,CUST-A-00407,4,"Would not recommend, poor build quality.",2025-12-01,store-a
REV-000941,PB-00008,CB-00813,2,"Okay for the price, gets the job done.",2024-02-08,store-b
REV-000942,PROD-A-00003,CUST-A-00812,4,"Okay for the price, gets the job done.",2024-06-23,store-a
REV-000943,PROD-A-00073,CUST-A-01669,4,"Broke after two weeks, terrible quality.",2025-12-28,store-a
REV-000944,PB-00158,CB-00828,4,"Would not recommend, poor build quality.",2024-01-18,store-b
REV-000945,PB-00239,CB-00034,4,"Okay for the price, gets the job done.",2024-07-08,store-b
REV-000946,PROD-A-00066,CUST-A-01286,1,"Would not recommend, poor build quality.",2024-04-29,store-a
REV-000947,PROD-A-00113,CUST-A-01272,1,"Broke after two weeks, terrible quality.",2024-01-21,store-a
REV-000948,PB-00020,CB-00687,2,"Great product, exactly what I needed!",2024-02-05,store-b
REV-000949,PROD-A-00268,CUST-A-00857,3,"Broke after two weeks, terrible quality.",2024-10-07,store-a
REV-000950,PROD-A-00047,CUST-A-01028,4,"Not as described, very disappointed.",2025-09-26,store-a
REV-000951,PB-00057,CB-00661,1,"Not as described, very disappointed.",2024-07-29,store-b
REV-000952,PB-00112,CB-00993,5,"Average product, nothing special.",2024-01-22,store-b
REV-000953,PROD-A-00400,CUST-A-00797,4,"Not as described, very disappointed.",2025-01-02,store-a
REV-000954,PROD-A-00311,CUST-A-00849,2,Good but shipping was too slow.,2024-09-29,store-a
REV-000955,PB-00071,CB-00960,3,Absolutely love it! Will buy again.,2024-01-03,store-b
REV-000956,PROD-A-00036,CUST-A-01394,5,Arrived on time and works perfectly.,2025-04-03,store-a
REV-000957,PROD-A-00361,CUST-A-01744,2,"Would not recommend, poor build quality.",2024-06-19,store-a
REV-000958,PROD-A-00375,CUST-A-01098,1,"Would not recommend, poor build quality.",2024-08-24,store-a
REV-000959,PROD-A-00198,CUST-A-01626,2,Best purchase I've made this year!,2024-07-20,store-a
REV-000960,PROD-A-00408,CUST-A-00624,5,Good but shipping was too slow.,2025-06-26,store-a
REV-000961,PROD-A-00174,CUST-A-01286,3,"Excellent value for money, highly recommend!",2024-05-01,store-a
REV-000962,PB-00072,CB-00005,4,"Not as described, very disappointed.",2024-05-26,store-b
REV-000963,PROD-A-00167,CUST-A-00379,5,Quality could be better for the price.,2025-09-17,store-a
REV-000964,PB-00309,CB-01078,2,"Okay for the price, gets the job done.",2025-11-09,store-b
REV-000965,PROD-A-00429,CUST-A-00277,4,"Not as described, very disappointed.",2025-05-12,store-a
REV-000966,PROD-A-00231,CUST-A-00657,5,"Not as described, very disappointed.",2024-09-23,store-a
REV-000967,PB-00121,CB-00247,5,Absolutely love it! Will buy again.,2025-11-14,store-b
REV-000968,PROD-A-00304,CUST-A-01430,5,Best purchase I've made this year!,2024-09-16,store-a
REV-000969,PB-00058,CB-00779,3,Quality could be better for the price.,2024-11-22,store-b
REV-000970,PB-00201,CB-00182,1,"Great product, exactly what I needed!",2024-02-01,store-b
REV-000971,PB-00229,CB-00176,1,Exceeded my expectations in every way.,2025-04-09,store-b
REV-000972,PB-00358,CB-00583,2,Good but shipping was too slow.,2024-05-14,store-b
REV-000973,PROD-A-00335,CUST-A-00804,5,"Excellent value for money, highly recommend!",2024-06-29,store-a
REV-000974,PB-00365,CB-01301,4,Decent product for everyday use.,2024-01-14,store-b
REV-000975,PROD-A-00224,CUST-A-01548,5,Arrived on time and works perfectly.,2024-02-27,store-a
REV-000976,PROD-A-00290,CUST-A-00079,5,Arrived on time and works perfectly.,2024-09-10,store-a
REV-000977,PROD-A-00324,CUST-A-00881,5,"Not as described, very disappointed.",2025-07-04,store-a
REV-000978,PROD-A-00273,CUST-A-00793,5,"Not as described, very disappointed.",2024-09-27,store-a
REV-000979,PROD-A-00464,CUST-A-00174,3,"Perfect gift, the recipient loved it!",2024-09-10,store-a
REV-000980,PB-00013,CB-00623,1,Decent product for everyday use.,2024-11-12,store-b
REV-000981,PB-00326,CB-01096,5,Best purchase I've made this year!,2025-08-14,store-b
REV-000982,PB-00061,CB-01188,3,Arrived on time and works perfectly.,2024-10-25,store-b
REV-000983,PB-00150,CB-00884,2,"Great product, exactly what I needed!",2024-02-19,store-b
REV-000984,PB-00322,CB-01279,3,"Excellent value for money, highly recommend!",2024-06-26,store-b
REV-000985,PB-00052,CB-00839,3,"Great product, exactly what I needed!",2024-12-11,store-b
REV-000986,PROD-A-00215,CUST-A-00144,4,Best purchase I've made this year!,2024-10-03,store-a
REV-000987,PB-00217,CB-00124,1,"Would not recommend, poor build quality.",2025-10-28,store-b
REV-000988,PROD-A-00282,CUST-A-01713,5,Arrived on time and works perfectly.,2024-03-25,store-a
REV-000989,PROD-A-00415,CUST-A-01884,2,"Not as described, very disappointed.",2024-01-24,store-a
REV-000990,PB-00119,CB-01161,4,"Okay for the price, gets the job done.",2025-12-07,store-b
REV-000991,PROD-A-00239,CUST-A-00745,1,"Okay for the price, gets the job done.",2025-01-01,store-a
REV-000992,PROD-A-00009,CUST-A-00902,4,Absolutely love it! Will buy again.,2024-08-22,store-a
REV-000993,PROD-A-00026,CUST-A-00461,4,Arrived on time and works perfectly.,2024-10-01,store-a
REV-000994,PB-00124,CB-00381,5,Exceeded my expectations in every way.,2025-12-06,store-b
REV-000995,PROD-A-00298,CUST-A-01644,4,Decent product for everyday use.,2025-11-24,store-a
REV-000996,PROD-A-00465,CUST-A-01587,5,"Not as described, very disappointed.",2024-01-26,store-a
REV-000997,PROD-A-00464,CUST-A-01917,1,"Broke after two weeks, terrible quality.",2024-08-19,store-a
REV-000998,PROD-A-00202,CUST-A-01125,4,Quality could be better for the price.,2025-10-08,store-a
REV-000999,PROD-A-00159,CUST-A-01528,5,Best purchase I've made this year!,2024-11-14,store-a
REV-001000,PB-00091,CB-00470,2,"Broke after two weeks, terrible quality.",2025-10-20,store-b
REV-001001,PROD-A-00060,CUST-A-01725,3,"Excellent value for money, highly recommend!",2025-12-16,store-a
REV-001002,PB-00030,CB-00138,1,Decent product for everyday use.,2024-10-24,store-b
REV-001003,PROD-A-00188,CUST-A-00025,5,"Broke after two weeks, terrible quality.",2024-09-01,store-a
REV-001004,PROD-A-00450,CUST-A-00575,4,"Not as described, very disappointed.",2025-06-28,store-a
REV-001005,PROD-A-00330,CUST-A-01021,1,"Broke after two weeks, terrible quality.",2024-08-07,store-a
REV-001006,PROD-A-00357,CUST-A-01138,2,Quality could be better for the price.,2025-09-27,store-a
REV-001007,PROD-A-00465,CUST-A-01988,3,Quality could be better for the price.,2025-04-07,store-a
REV-001008,PB-00178,CB-01417,5,Arrived on time and works perfectly.,2025-03-29,store-b
REV-001009,PB-00370,CB-00856,3,"Broke after two weeks, terrible quality.",2025-04-16,store-b
REV-001010,PROD-A-00123,CUST-A-00702,3,"Not as described, very disappointed.",2024-06-07,store-a
REV-001011,PROD-A-00152,CUST-A-00486,3,"Broke after two weeks, terrible quality.",2025-10-26,store-a
REV-001012,PROD-A-00493,CUST-A-01194,5,"Average product, nothing special.",2024-03-16,store-a
REV-001013,PROD-A-00201,CUST-A-01065,2,"Perfect gift, the recipient loved it!",2024-04-06,store-a
REV-001014,PB-00107,CB-01177,3,"Okay for the price, gets the job done.",2025-07-20,store-b
REV-001015,PB-00147,CB-00946,2,"Perfect gift, the recipient loved it!",2024-10-18,store-b
REV-001016,PB-00228,CB-00672,1,Arrived on time and works perfectly.,2024-04-14,store-b
REV-001017,PB-00070,CB-00302,4,Arrived on time and works perfectly.,2024-09-08,store-b
REV-001018,PB-00145,CB-00055,2,"Excellent value for money, highly recommend!",2024-05-26,store-b
REV-001019,PB-00090,CB-00757,1,Absolutely love it! Will buy again.,2025-07-31,store-b
REV-001020,PROD-A-00363,CUST-A-00857,3,Decent product for everyday use.,2025-09-13,store-a
REV-001021,PROD-A-00358,CUST-A-00213,3,"Perfect gift, the recipient loved it!",2025-09-05,store-a
